Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
18fASyoR3LCjRR1fGC59yxgUTiU2EPRY58,5,3,11.057568869999999,2,10.29891199,-0.7586568799999984
1GiPEshCnQEZtgRoBFTVSQ8MyiAmT8hUKt,1,0,0,1,0.01070997,0.01070997
16nEaiZkr4MdByKcvBSDX8yF9XN5iXNUdm,2,1,1.6,1,8.77,7.17
14E4D2P9cQGBNzoVczMfPAarSKcFTVa3nj,1,1,105.28,0,0,-105.28
12jsHdmdiLk1ANYRLNJT57LbNDqEaDbt7B,10,4,0.12,6,0.16,0.04
18ivDGhtZ52dSG8ETz1HLx5jFypJ3mKsoY,1,0,0,1,105.26,105.26
1J6Acc4qbCrTWzdNDsQ7ctU24wWNNA2rJd,1,1,44.4389085,0,0,-44.4389085
18s1KkDhfGusaqoA3EmX678gqGyd9qovBj,1,0,0,1,44.4089085,44.4089085
1MKtzfGnktxdUM56dfSjzvVhbdcLdQp47n,1,1,29.84159392,0,0,-29.84159392
12z8t3kG7t8LmUsmjGdG4KCmJq8F8XztR7,1,0,0,1,29.82159392,29.82159392
1Q3ESsrpUKtJZJztMcjav6SaB9kamFvDbE,1,1,41.86,0,0,-41.86
1HtHw1zP4Fc283bJ8cJ6ahuLzYrzfq2kKh,1,0,0,1,41.84,41.84
14cUmoc2QWQJfi1vRKrX8Xmc8jwFMKJeta,10,4,0.11,6,0.15,0.04
1N5R6FWxgEyB8zZNkz2kdepdhBVzioHC5e,1,1,102.43071894,0,0,-102.43071894
144B6SWyw2uNv5jABjWmPPNUjgAwUMj6Ee,2,1,0.5,1,0.5,0.0
1G6oTNhNywCy2gqaBThyWKy3aE7QscCzuL,2,1,5.57977568,1,5.57977568,0.0
15nTmKYEadfE3b5sqjwjXpQnz4Y3zthi6M,2,1,1.14816352,1,1.14816352,0.0
12nxQ8xxszhAFMtCkN2ZWRTdkMUG9fuKJy,1,0,0,1,66.27865814,66.27865814
1NUUELfvQ7gihA753pCfKRuzq8VGS8MfxA,1,0,0,1,43.38,43.38
1DHbGTK7MvzShLPmwX8ptQtJPjTJPctEaZ,2,1,88.913,1,88.913,0.0
14S13KGoSnT7Lh4wx41pJVPx1BSiz45NeS,1,0,0,1,88.883,88.883
1AUP8idJ7DkqyJssVqYDhztkeCNva9t2hh,15,8,0.43,7,0.16,-0.27
13SuSvsAvQnCsw1cGEDfWyx9SXNv3BvTV7,2,1,53.297,1,53.297,0.0
1AJ8FY4sB8Q9Vvh7TnMnN9rUWyRZZ9Qdew,15,8,0.48,7,0.16,-0.32
1LsULSQBP9z4UaxbQVm8UVSXPUnhuDQRd5,1,0,0,1,53.267,53.267
1BgwRJNLWXffMgphPuCnQbU26YxBfidMyV,1,1,5.0,0,0,-5.0
18EXTQtTLyFyoJBV4DA1KKAAtat9fyvKxs,2,1,10.0,1,10.0,0.0
1LisXcHhtHFbtcdddFf72ZMpS86ckHwmxj,1,0,0,1,15.0,15.0
15DTKyRWRha9S8WqND6PhkFrWoX8VhdBup,6,4,35.0,2,18.0,-17.0
1B3QkHwPPuFkRZgQpHYWviYReRVyiiHDgd,1,0,0,1,7.97,7.97
1LGhkmNG4fC8wdB366sdZHyBVE2RWNMCjw,2,1,0.37,1,0.41,0.03999999999999998
1FLJ1T3QLhrZCa3tUju3djd4D3CxD3EFcy,2,1,1.6738765,1,1.6738765,0.0
17pkVco9Eci8yNi4J8qMshwbbi8xsSd7M3,1,1,14.83,0,0,-14.83
1MU5ogxLh59ACRLAqCJNPSD2ZPjpPGvLnf,2,1,8.89,1,8.89,0.0
1ADqZhTj1oxWyirVq3EWEcbTQR2YGVnzPR,1,0,0,1,16.91,16.91
15kEzmZbQmFqJk4K6sALLPSQhZej2jmec9,1,0,0,1,8.8538765,8.8538765
1BtZWcWjj34usgrZesRr3mPQz2U5pVQ3VF,1,1,3.93469454,0,0,-3.93469454
1P22Tpht55QtQh5QGKH5yf4ACJdC2LKe7s,1,0,0,1,3.22168952,3.22168952
1Nz8anqPs97NsGjvgrokmX8A3weycYUcxc,1,0,0,1,0.71300502,0.71300502
128Qf1YBGbvqgx3eXouyuZ5VrYFzTohPSK,1,1,4.58,0,0,-4.58
1E5PBCCNAi3rUdhDKP7tcuzYGRLhAHcgVZ,1,0,0,1,4.56,4.56
1wcx1CUkQWthqXD2eYiNGQu8ZZBVxMp8X,2,1,11.55,1,11.55,0.0
1Na6sCA9BBKTFiCvDofaGfEYPR9z1nCUPf,2,1,30.65,1,30.65,0.0
14raSNWzUKp83aHWjjqsRcq1kZh7YLaQDg,2,1,18.72,1,18.72,0.0
1AfpvH1APakw8PwPtFzAMd9JVGL28LfhDF,1,1,30.01,0,0,-30.01
1FFXATSTXVPV8JonZB77uHSRQaX5WBkYvc,2,1,11.88,1,11.88,0.0
1DxRULqBJStXFRXYXqpfFLQdw1367XzAS3,2,1,44.77,1,44.77,0.0
16V7d3so7Q3mxN2zJnNic25zz6RyHxenTJ,1,0,0,1,147.58,147.58
1ANuCEYwnNFuocyiwgT2YriDbidsjcbCXb,1,1,11.53,0,0,-11.53
1N7s3Ui4LBZvwsSrDDNRtSanzxQeoeHGUo,1,0,0,1,11.5,11.5
14gM2UWUZoKhseTYpcqxg4c9pm3KXeYNHA,11,6,0.17,5,0.12000000000000001,-0.04999999999999999
139iob4FWeWYZZkYaGgsZEBfYNY33XeDu4,1,1,4.6132,0,0,-4.6132
19GJwruPiRBaD3DpgKBmD6fu3p2gxKhCAv,1,0,0,1,4.5932,4.5932
1Q39P1TrosKesUXtzyDq5aEpbwPEaoXQyG,23,17,0.4800000000000002,6,0.16,-0.32000000000000006
1PZQ6JSpoSYrC1FwSZwoXvgwptVx6M6Gv8,2,1,16.82718887,1,16.82718887,0.0
18ZXdKkPST8FYYmG257Rn1KFCjySE2QH5B,1,0,0,1,16.79718887,16.79718887
15Bx2p7MBiHuHazmsw6JhBfdmNd8MNpTLD,11,6,0.22,5,0.12,-0.1
1ELwSAYjftX3FZgGchaPfv2DGwzxXxcBM9,2,1,27.7314,1,27.7314,0.0
12pMFnFV43f1Vt1ffPQfzH9nQC9mnaza7f,1,0,0,1,27.7014,27.7014
1JwHWPLhzDvLc2iAJ33pmVeKZZnT5bSfCw,2,1,23.37686443,1,23.37686443,0.0
1FbMa4aY8t8MhW9GggPcuzJHNFNcjuHX8J,1,0,0,1,23.34686443,23.34686443
1NDCMkghnSaWjYo9QqATnrjLx6MuGcKiku,2,1,54.73943625,1,54.73943625,0.0
1QKKnToFhYXcNbb2Tbi6WiHq79XcisPGXk,1,0,0,1,54.71943625,54.71943625
1NHt7PCHP5wty6mGefgjauXtpsf5TW9s3Y,1,1,6.19,0,0,-6.19
17FnnYjrvhY9vN2VqvjRWjQnJpgm35dqBV,1,0,0,1,6.17,6.17
136Q2Bg7brFgmYzV8NvVyG3CbDZJNV4hr7,10,4,0.12,6,0.15,0.03
1FzMPKCHqQjgXp6UHk558zhkFAf7CC8Xre,2,1,18.56,1,18.56,0.0
1Bd9xLHghftLWscQcvrt1jS2BzJE2eP5fR,1,0,0,1,1.03,1.03
1ECykDespKk4trzxUeVWsA64fDndyavhoh,1,0,0,1,17.53,17.53
1Jm7ykVdApoXUfd9mYRpydMeNYpKP5MuEz,2,1,43.55797237,1,43.55797237,0.0
12FUSZ6YRbZZ2pgFfL6HXQaChENinhuS8V,10,4,0.12,6,0.16,0.04
1AsZ1J5Fb1PxBvLok4VXrKKyqaruDgq12K,1,0,0,1,43.53797237,43.53797237
1EMDFNA7Eftgyx4nE4c8yfg1hF8ziDS3H1,2,1,10.13503899,1,10.13503899,0.0
1CXCMY8XfCUR8wRSabqBYBg2h1co9nb7mV,1,0,0,1,10.10503899,10.10503899
1MbMktiA2kn5fy7HzwGoWW6eNHiN61QatG,1,0,0,1,0.98,0.98
16NVHySrfRtQv5NcLiPn1yxKHA9Z8aWBXr,2,1,175.68,1,175.68,0.0
1PxXbGrZR6ZeGmV9Zha9v9khKyV9s446Aw,1,0,0,1,165.68,165.68
1LioH2dt126VhbeLZCsdYNaubFpexMRrwM,1,0,0,1,10.0,10.0
1KiZ697eaMLYFYGYetHRYWvuJom8iKLu2i,1,1,2.67726604,0,0,-2.67726604
189S9KnQC9UaR8PsQWQ6y8UUEiXXfU3JkT,3,2,10.02,1,3.47946714,-6.540532859999999
1FchHA76KPW7FYyFzWmwNPjYuK8PbR6mvr,1,0,0,1,1.16673318,1.16673318
147aqqV8q8VeqFi4d3MG1a51UTkbuFfbZo,1,0,0,1,10.0,10.0
1NfbjGcrKe1cq3nrjN1pB7zVMn6cu4xpqM,2,1,30.0,1,30.0,0.0
1Q5pZ2tj5Z5UHtH2xfPx2ZUR5BuBubDRLx,1,0,0,1,29.98,29.98
1QDCRgw1DAhBjGjMFD5QRKQnBrbXZUehJc,1,0,0,1,0.25,0.25
1Av7KErmXu3HgWpbxd3UJkhGnm2NVCsRuw,1,1,5.0,0,0,-5.0
1GEXu1v3ks5D9F8qt8Dz55Bd5TzAXHBzH9,1,0,0,1,4.97,4.97
1LzqRF1H6WtjJSkWFBCTXMYQ9qg6GHZ5x7,1,1,1.63759445,0,0,-1.63759445
1GBoHiqbeDgM6Zzp4iQWNB2ns2qs8Ntz7G,1,0,0,1,0.63759445,0.63759445
1BTC1oo1J3MEt5SFj74ZBcF2Mk97Aah4ac,7,0,0,7,7.0,7.0
1HwjJsntuJ8EU1r3xa3yZ8unFBmdR4BnS7,1,0,0,1,1.0,1.0
14NPcb51ffUb8YsMnp7spuBDQ4VFUQ3Lo1,1,0,0,1,1.02,1.02
1BvXFeFw8PS7UGgJr4KY42aphnizn1gSAW,1,0,0,1,0.02,0.02
1CzgUHqpydVgn2BrcpTCGRxwidijEt81DU,1,0,0,1,0.01,0.01
1PJdz7Y37ig8P7RcJchitFZ5fD4W2DQY9V,2,1,44.08005097,1,44.08005097,0.0
1PeBp1cBKztS4mJ3T5MeQ1ARGW2yHAuHdW,1,0,0,1,42.58038401,42.58038401
19oD4Vfq8UWxCtSSEZD1QpsA1mRYdHw3zW,1,0,0,1,1.49966696,1.49966696
1PJNMkL73AGc6zFW4eZSBpAfmCAxE3iYkf,2,1,9.99,1,9.99,0.0
19oPbkNAPQ19eEoH11uztXssTenZ9n22dF,1,0,0,1,6.41675,6.41675
1AvXGuFZDNFpU4BEq6E3srZAebBJZhnaSj,4,0,0,4,8.99657,8.99657
15srkDL7Dy4vEhXcwxCAPHKsrdnwJhqbnV,2,1,14.91,1,14.91,0.0
12VChE9RmJH41tiNFYA4w34GdngtdLPRwv,1,0,0,1,0.1336,0.1336
16fZT9y5WeaDfTUowHc59HoeCT94yTscBz,1,1,2.89981215,0,0,-2.89981215
1FqCpWu1G6mgqwyWvKUNNNG93c9hiNWh6w,1,0,0,1,2.86981215,2.86981215
19BuHTuc9raSsdXJw1gkcb41BpeYETq5fY,16,9,0.27,7,0.16,-0.10999999999999996
13vhEdjnM4DoWvp6b6D1rz1Dif8t7jvaG6,2,1,9.99,1,9.99,0.0
1NpFeQcDgR7tJSPCRZejurn7JCHUDqGmgd,1,0,0,1,9.721046,9.721046
1JJFyu2J6nCy4YbLEi2csFPzCXfFpDwmHW,4,0,0,4,5.454434,5.454434
1DHX9gE4u5PEfpCiPgLk5rt3nN64TfL9A3,1,1,3.34534061,0,0,-3.34534061
1617QDKrX9cjH9ZdSe8wryWJEhYYTUu3h5,1,0,0,1,3.31534061,3.31534061
1Nx6SvmsnwMUJLXXFJMtbttZzf9Z3LHvgY,23,17,0.4800000000000002,6,0.16,-0.32000000000000006
1JbvmuUPxA8Jd3B31xqf7JP4Ar5YCxA38C,4,2,21.28914353,2,21.28914353,0.0
1HuEkiZoxDKf6WdH1tXvvxS15CiG2rvuCR,1,0,0,1,20.25914353,20.25914353
1z1jHCXUtt16BBR1kpwsRoQkErtktUAPT,1,0,0,1,0.03,0.03
1EttRgKjfdQz9WZRcZmhbgAqpKLazkCdeJ,2,1,10.58113648,1,10.58113648,0.0
16FBcLLQqJGQ5R4Lj7EDfaU2GqUWiqsVxU,1,0,0,1,0.03,0.03
17tgjYbMUYLEqUrzUq2dzUhFniJKLH46pn,1,0,0,1,10.55113648,10.55113648
17bJKLZLueMXUv1874FhnKoh557iKhg4g9,2,1,9.50117947,1,9.50117947,0.0
1L312amSJ2UzoVLYrE2J5g5VDowhRxFFP5,1,0,0,1,9.48117947,9.48117947
1P9C1WgjpE8RTdfEPRSZY15ypHn2aGHjiE,2,1,13.94,1,13.94,0.0
1BofEv3kMUdz9QyqPwwccLyZB2GF8xUiC4,1,0,0,1,13.93,13.93
16Xp8rp5ZNprNdNjumhk4kf6QaCMRLBF3c,2,1,10.72,1,10.72,0.0
19Pq19zT2Sa8wjkj7yJcqAtzcMZZsXk4nq,15,8,0.32,7,0.16,-0.15999999999999998
1JqatCjrE8TvXDY3DAn1uobQqqoNqstUTP,1,0,0,1,10.69,10.69
1N2iHQpB5ztpNfxicYUqyuRxeum7xvCPk2,2,1,86.01,1,86.01,0.0
1KzwFwHgxSF85jpy5Cwviz3nL86BwGLNMY,1,0,0,1,66.01,66.01
1CT2yBzbMknLQxxGFZCXxLDQyiYUqc2UQ2,1,1,2.29,0,0,-2.29
17Y3cL6yuCdtweqUejZRhK4mfSRi7zKVMy,1,0,0,1,2.26,2.26
1A7xp8gSoKXRmZGL767Ne4qKv6iSt5PZXa,15,8,0.48,7,0.16,-0.32
1KDETbby353dfsGzKkjnPS4h84CE2cgPHp,2,1,8.05,1,8.05,0.0
18UYMPi8WCmsQjiGS2mrgxpkgLt59oGEVJ,1,0,0,1,8.03,8.03
1MqddNAPrU1KksCKsYpwntsJfRi5x1W6aU,2,1,25.69930955,1,25.69930955,0.0
1G1ujkwvRYHM6dCx9ehMoY3am3DgRY97k4,1,0,0,1,25.66930955,25.66930955
14utAbv4JyWjvRfcsN1Uqoq7xKLAUCfpew,1,1,2.02,0,0,-2.02
15KV1AFJ68L3SjVLxvbVBxVNANCjyVhy5f,1,0,0,1,0.03,0.03
18Ywhfh826gyaNsXcryoo2djR1Fn3sPoEX,1,0,0,1,1.99,1.99
16Dka593NLJLYZH6ScguQRXM2BPCGsk5M2,12,7,0.17999999999999997,5,0.12,-0.06
1FdGURfAVzjwcHkoHYQB78xSReTR8sntW3,1,0,0,1,0.95401702,0.95401702
1GsbAwJ5mhykVQRKcCpwk3jaMiwNsHeEF4,2,1,2.06,1,1.78,-0.28
151CXXBX9asXJop6mGBQLqoZA5U3SJ8JGn,1,0,0,1,2.04,2.04
1KpWNiPW3JyCpv8VxyhQ1FP5JkKd5zq1x3,1,0,0,1,0.02,0.02
1BNjbh2gF4grhdA2LyTzcayxUzWrovsuPy,2,1,8.82,1,8.82,0.0
19em5pJ3dfotXQhkiwUE78bw3ZRpAjJNYt,1,0,0,1,8.8,8.8
157QbgvQamY4idfLR76yfi8oRcVDRhXbip,1,1,0.3871733,0,0,-0.3871733
1JMG5GVgywRTC3yjr83W4GxNfFDsNwTKos,1,0,0,1,0.3768133,0.3768133
1NxLLSo5BDGrfefdPAPciFrFJ2W9oJQoEc,2,1,0.01036,1,0.01036,0.0
1LwPLxqZHtM6fsEwzkVETfm3ynDDS74JKY,2,1,3.09,1,3.09,0.0
19VbvmfVbUNKu6VXUNZhqVen84xxjNDSig,1,0,0,1,3.06,3.06
1MJQPeaXLBMNb8KMwKbmJ6r7jiUk1thZiC,1,0,0,1,0.03,0.03
1F4BVEwMZHGvJV5nCppFtBAGedypjHVezQ,4,2,10.07467708,2,10.07467708,0.0
1M8MjsMxhJxr6d82fTUgCULSyZgmXifqSM,2,1,75.33343,1,75.33343,0.0
1Dg2JKZt6abn9Nn9zyqz2APStTEqsyk7sC,4,2,37.43,2,37.43,0.0
17AcKZtQ3km9AjSvLmy5x8Jb3Rtn4o3ZbV,1,0,0,1,1.05810708,1.05810708
19q7MSvBxG19PeCGcZC7T5H1vhjd73EmV7,7,0,0,7,681.0,681.0
13U1cqdKFTuYJMeTAyq6QhY9bNBAGMUEs6,1,1,1.07995145,0,0,-1.07995145
1KZAGuAMxA8Cy5f6jU9vf7be5U37KqdwVu,1,0,0,1,1.04995145,1.04995145
1LchgfDqswBfSPdNsJPsd9ZFMrN4X5daeB,10,4,0.48,6,0.41,-0.07000000000000003
1AdnJ45L9Ra14gjaqU6qmUirCN4x6ZpKQ4,2,1,0.01731717,1,0.01731717,0.0
15wa1LDCaafwdxWkcAb37p4furx1aZWJ6q,2,1,1.4735,1,1.4735,0.0
1ABwpQuP2BQNg76rZx5oFEMAV7k2NB1Qws,4,2,17.164422,2,17.164422,0.0
17cJAnjKmuKezGSbk3Lk2aXHkohxDwFNpy,1,0,0,1,0.01023917,0.01023917
169Yd6Ge7qSGnBvjG3AFScsi3BVYHUX8Dr,1,0,0,1,18.64,18.64
1Nkh6w6qUUocnhCmnqvitoexxgb4dM28Hn,1,1,0.43802202,0,0,-0.43802202
15rtsC2Mg1StHTboPHwoH5D6ewSqN2TGoy,1,0,0,1,0.2945496,0.2945496
1GJ1jfQ7DHy8Yp19XFjv9YFQ7nCiYK3b93,1,0,0,1,0.14347242,0.14347242
1J9nrZMEephEUCHesmnS9Yk33pZxuGKao9,2,1,1.84,1,1.84,0.0
1E94KyYL4PiZ9jJefSVwunyBf3mzTJ3sp2,1,0,0,1,1.82,1.82
1rzj7CmxbQK9oo3onHQBiGtM4q3uftwNH,24,18,0.68,6,0.16,-0.5199999999999999
1K7yhCqr1bzZj4SspbwT8XsYEwiuvGEvJt,2,1,2.34914,1,2.34914,0.0
1GzKKSUyLUwWqCrMW3nBZN6xsuuWT5TGYc,1,0,0,1,2.32914,2.32914
1CBsFUiaqWMHnoDKJYXHVpTSxQ2nqsKgwq,2,1,2.4323565,1,2.4323565,0.0
1JXU4Q2gekbQpi4V3jz8a89PXta1YaMXgs,1,0,0,1,2.4123565,2.4123565
1KdDSsgrGTRd6FVHbPf8Z882g6SUEWvZD5,2,0,0,2,2e-08,2e-08
1GFtRGyaS5UsVkXsm2oFAKV7BLPhD9X85E,2,0,0,2,2e-08,2e-08
111Ltmgwhprmgmc1dz8avvXXXXXbRYEUf,1,0,0,1,1e-08,1e-08
112hrosdf82rwme11asmytzhbjuV9Mgr3,1,0,0,1,1e-08,1e-08
114qL6bauhsxawwvkantgupgcXXZiUnCv,1,0,0,1,1e-08,1e-08
1KhPPXpBTAZCBoLs9iKYF1m6ZaCzo3EjMm,1,0,0,1,1e-08,1e-08
1K1d1DoqsT7ifenaZqBRyRCB28EocdwJ5M,1,0,0,1,2.70741861,2.70741861
17mjhNcKx9d1cFCYtGyJV2bRcHXiP9PH24,1,0,0,1,1.37214967,1.37214967
1JtioUp4X13d6NPa55CHb3JiKMUJ799pgo,1,0,0,1,0.70457376,0.70457376
1E7cYXQx8upvFRw3kaikP8tQKMeFqFMJ86,2,1,13.70289951,1,11.67544307,-2.02745644
14D3pLQPRNs3XEe2JceDzBDyfXCdK26YuB,2,1,2.52727337,1,2.61801567,0.09074230000000005
15xiz9KQjG6oWcafNkNjvMmLcb4uUYm4kn,1,0,0,1,4.84396209,4.84396209
14igy7qHESq2uTy7xBZ2hf7aBt2i2m8xic,2,1,6.31272695,1,2.50841951,-3.80430744
1L647iNoWnzFmEsyV12YQTxNwtm5Xmu1PY,1,0,0,1,4.76290434,4.76290434
1PzV9kHvB2vU3np2Ei1YxvPAS8HZppJ5UX,1,0,0,1,2.24926652,2.24926652
1Pyx7iysfsEH4A2ZUQnhrZVK88KnnDdZxW,1,0,0,1,3.92440553,3.92440553
1xXPfji6p6yEkgHKGvdes4m7iVe4MRFLW,1,0,0,1,3.81795979,3.81795979
1DG5oEagqGASjwjUrsRvp2E9RiRGi44n4D,1,0,0,1,1.54764136,1.54764136
1NXk9vEKg8LkcHtHwuZTPhFbUDS6L5Gy29,1,0,0,1,2.30935519,2.30935519
1MuyR4bbFqrPoQjrj5n3BK6uNWCWhVU8rN,1,0,0,1,2.27580373,2.27580373
1AWGTKugYU16jLRrLVhYCV8q3hCHL5yVwh,1,0,0,1,2.68638115,2.68638115
12KZkgzx2hGvkPqPJGWqXa4YGhMydXbN7M,2,1,10.7495,1,10.7495,0.0
1Ep3a25KfKZaVbP4r2qKwvDZHvcyKQVGB8,1,0,0,1,10.749,10.749
15bc1NTFAwywYHKN2V7v8me8dVqvMCAo7D,2,1,2.99793471,1,2.99793471,0.0
16XiZMufdvCHaWZ3HQqDy9XVwKsfju2k6Q,1,0,0,1,1.4004558,1.4004558
1GBue5NqdVv9HndGSrPUCADvoGHXLcqqVx,1,0,0,1,1.59697891,1.59697891
19pxRTLRQjm62KppNNz8Q8Qt1acufU8Pmp,2,1,9.999,1,9.999,0.0
1DeyZG99coQwwyWM6HLjuoKAnX1Z6H4j93,1,1,0.012,0,0,-0.012
1CX8tu7yzaD7FcUYB9HLDxeGXG2pAcbEcA,1,0,0,1,0.0105,0.0105
1NvKBGaZe4h3QC9MtGjt7JFg5ffgBtgVBW,1,0,0,1,10.0,10.0
1PmsEs3o85XSUCMJuuU224bxNRaxSizRhu,1,0,0,1,0.01025812,0.01025812
18oS2aSEvDHjphFL54pZ45YxSquHu2GdiP,3,1,0.011,2,0.022,0.011
1vJPzC3eFmFxeMpg5xbQpD6TBudnFoNCy,2,1,0.01007342,1,0.01007342,0.0
1LbKmTDSY48q376nZQX173eEgqVeYnXCB9,1,1,0.01596464,0,0,-0.01596464
1DTttpqZDD4UfmwjUQoYjA7mtXmTkMRjdV,2,1,0.01036,1,0.01036,0.0
13cL2o1g6Fh884GTN5hEBjSHzmhvEh4gvA,46,23,3.760000000000001,23,3.760000000000001,-2.7755575615628914e-17
1BqsS28qMtTZoj7fkNDBRfgWcLhr1H8mcX,1,0,0,1,0.0595,0.0595
1Q7iubNhQJwGN3c5nHDYKZ3kay5vX5JkUP,85,37,3.700000000000002,48,4.799999999999999,1.0999999999999999
1DgchFtoQX9bN6BQjsyAC87SczukgyGd2i,1,0,0,1,0.0095,0.0095
12dcNCYh4R6fqhwY3EENpDrtVskfCr8umH,5,0,0,5,0.231,0.231
1KD5ib6KVuPF7SuXDJitYxqYHuCjacNo84,1,0,0,1,1e-08,1e-08
1BsQDpBonj14pZ8iGxPA8aK5YJh4DWdt6c,1,0,0,1,0.71620995,0.71620995
1MgVcvcy9RwhWbcnq6htSJcnuUbFCDtW7a,1,0,0,1,1.00352625,1.00352625
17mgm8rGyz4cRbXpddxa4Kuxi9KSiASVUF,1,0,0,1,1.67733914,1.67733914
1DPF1CEZpy9LzAPdb5tAvhhYdorPKARwZn,1,0,0,1,1.00508509,1.00508509
1FgWsVb6dGEWZ4zxzpfEWHGUa3yv2Kvfrn,1,0,0,1,0.80787779,0.80787779
1HnueP6RuvrfupNLNHSWrmSVBUUxjJJzZ9,1,0,0,1,0.67641859,0.67641859
1Gyo5QJRhfPKAqfWzmJrhDSjDf2Nm2XPKK,1,0,0,1,0.67356174,0.67356174
1JZ8zKDntWviCATHHP5jxyCQ37iaK5CQeP,1,0,0,1,0.67577982,0.67577982
1A415qpUH17p4soRAv7E3BBcmfuQseir1s,1,0,0,1,1.21166546,1.21166546
1TMrFYsePXBkQ4dSA8VdYpGyC13kcuGGd,1,0,0,1,0.70013592,0.70013592
1FGNrRbpWkqwYz9rWXR8UD2boHVfkLgeQg,2,0,0,2,39.91585569,39.91585569
13q2MtmDwa5SDq35dYmYcWNiJqirfYemYu,1,0,0,1,1.74930919,1.74930919
1CUc22NW6aYRSBh1yL9xYLZteeXjyfd1aC,1,0,0,1,0.70763693,0.70763693
1AAAA1inoADZAF6wJtrvcZLT2nVwt5Zzuo,1,0,0,1,0.68869691,0.68869691
1JyVXfR7kABNZgUhCWjtNQntWihRidtu8N,1,0,0,1,0.00041928,0.00041928
1Kim32XYXHKcgsqgCCNdZcoMCMEW23L1vv,1,0,0,1,0.67698057,0.67698057
1DtJbAES7pFp1gRYGNy76W4ugfb9vG15S1,1,0,0,1,0.70377483,0.70377483
1C6DjaytKWa9ZqETQiyW5Ht1BXC4EBES5d,3,0,0,3,1.37761633,1.37761633
1FXsFx5ZpczneC8rkSXCGdBqLWQQ7jxYrG,1,0,0,1,0.72922872,0.72922872
16vxSN5jGKghYBeUsfSN95N7RQZocnk1JP,2,1,36.33041016,1,36.33041016,0.0
1JjMpS1eUJEihZ2D8UgFY1VCx3XUSDDHb8,1,0,0,1,19.15206557,19.15206557
1FRCtSdZYh3ApmeS5nHLmmhR2pT7ducFXQ,1,0,0,1,17.17784459,17.17784459
1EW3ji2NGrx4jMzqQvkYL5D7QdZ5VHRxGv,2,1,35.3350329,1,35.3350329,0.0
1NQ2AEdaisGPC5qaXdv8hBShfHNnZvN3EY,1,0,0,1,35.1002806,35.1002806
15CEkEUFvwwxYUyjArZNjcCDvHaszNngaQ,2,1,0.10360406,1,0.2342523,0.13064824
114dZtPCuJ4Pox6Ssac5cVcMnSmQFTtB3a,2,1,9.29076471,1,9.29076471,0.0
1HJmem9JQymuqBRL9qx8qHakGgCzaH3Dyr,1,0,0,1,8.26823133,8.26823133
18yrXfv3xSZKokzuagT8jppJwBuCrQpVSm,1,0,0,1,1.02203338,1.02203338
1BZMsPJqBQawouYUSKCYJsxMeoiJk7egGr,2,1,30.147,1,30.147,0.0
1DwYVEje7EcX9hanmkDFC7ofy1RRPPiG4i,1,0,0,1,30.1365,30.1365
1gLBnPHGPgtHerYp6suTDvRNuBmXx8628,1,0,0,1,0.005,0.005
14xa3TwDG1d7CbPTpF53z6kXTXJj8bi1Xw,1,0,0,1,0.005,0.005
18tdi5xVTkZArvC76mDqu7JLTNZ7psvcLo,2,1,0.57,1,0.57,0.0
1L6ADc65mNMd1vZB2yvezDEm9VbSWEEMs7,1,0,0,1,0.569,0.569
1DEaWosYdvkAFVBLLmRqHH5djodn3RXweY,1,0,0,1,0.001,0.001
16oxxHvhf8r2PcZHyZMHGLN9nCBGmERiiG,2,1,19.9995,1,19.9995,0.0
1Bh15fNzmPHo5c186yLwXFr21HUZLNwog2,1,0,0,1,10.0,10.0
1NiNF2gpdSAjSKVizc14EtGuANVQc11NbM,2,1,6.605486,1,6.605486,0.0
12qmZm9mHpjhMxCvMq3X2xvdHZNAhxbU9n,1,0,0,1,5.033586,5.033586
12ukukZdXipooPR1KQqrGv7B8KE3kfzWRd,2,1,8.18615387,1,8.18615387,0.0
19s1YttSUxf8Tfk31j5zRC4Y6XV3NHZQjF,2,1,7.32160836,1,7.32160836,0.0
1JKoPm6FNHsR3PJFAP7bcsWM9bTCUdArGW,3,1,1.0,2,2.0,1.0
1KDNzCActw1eY6m3MDcJDueioJBVD4uMsf,5,0,0,5,1.0,1.0
16Gg7JUQRXYeGNVVLen27GQjQwHrs3k8CM,9,0,0,9,0.8999999999999999,0.8999999999999999
1HResJkeEUMsujhhkPh8fdXaYqNvYn9gND,1,0,0,1,1.0,1.0
18GPq493349KkrVCfjXu7jkbpuQRRS2Zd7,2,0,0,2,2.0,2.0
1ugAzErA3ZHoJMnPjydraRfrAQnFegJp2,34,16,1.6000000000000003,18,1.8169246400000008,0.2169246400000002
1MwELZU5VHE2Sd2N5b9KdjV5PdKWkfE6s3,1,0,0,1,1.90726223,1.90726223
152J5VsTmTNGq8oJvy4AfoD7hfm6GyDmH7,1,0,0,1,10.0,10.0
1ADex3PyothdaDeXF7SgNSaHAMV4CA8HZQ,2,0,0,2,0.2,0.2
14CMR89DJBEvuLM3pssEnF5Z1WLKgUyPax,2,1,15.79403819,1,15.79403819,0.0
13kpWRjqWTBY8brSP5n4q3494LzLmbjyLg,1,0,0,1,11.79353819,11.79353819
