Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
bc1qgvc7htsrsrr9wtr0zj6amwx364najqr9castd8,2,1,0.00776223,1,0.00596869,-0.00179354
36Ryg3YhYwwjwoaUH4FkV95HMtVSnQyT2U,2,1,0.34221465,1,0.34038008,-0.00183457
bc1qv4sz327lqhvu8ue3takkvhjpwtj7esqpagjepd,2,1,0.00199845,1,6.15E-05,-0.00193692
bc1qxn0g2ret5h2h3cc4m8c2nxrtlgj567fmq05aee,2,1,0.0042,1,0.0021149,-0.0020851
bc1qehdxg6a98x3v6r4hs0z045em86vnwe9spk4hg5,2,1,0.03376999,1,0.03157735,-0.00219264
bc1q9xs3zfkkxu0zyfeszy9lludjvg3ag5y8x6ucufeczvagwty2985sux278w,2,1,0.6351956,1,0.63277651,-0.00241909
bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,2,1,1.15485343,1,1.15229384,-0.00255959
bc1qhs3gptkxem5y7yaq2yg0un2m8hae6wt87gkx4n,2,1,12.68006039,1,12.67741989,-0.0026405
bc1qu6l4gpkm8xk3zrcxqh8r4rpz0ds9uxwn0sh3er,2,1,0.00884883,1,0.00615849,-0.00269034
bc1qukcdpda8w9ual5j38ght7wnxuduhv9a04f7ghm,2,1,0.66050189,1,0.65774693,-0.00275496
1FWWSiADRm5yh34d3XuxkuJHAZZrnXEPpa,2,1,2.95738811,1,2.954551,-0.00283711
bc1q6652hnp0e5psmlhsa5rz9vlwyxwy5lv0zp3ls9,2,1,0.92090542,1,0.91802836,-0.00287706
bc1qtkxegqglqrphhwqmxyf7sydnh242ueun7g6qqn,2,1,0.00455025,1,0.00161494,-0.00293531
bc1q0dgyzncprhxk0c36ec73jj4hdh379e7rczk2hc,2,1,0.00725744,1,0.00429761,-0.00295983
bc1qmd34pex26tvdh00e4uc6x4n2zvry74ypdhjl60,2,1,0.0033603,1,0.00040046,-0.00295984
bc1qvfvn2lsznahyktrej9jxqkcy06z6vcskszqr00,2,1,0.005886,1,0.0029259,-0.0029601
bc1qdsmm5sjtg2mdp2k64pzjhtq74kxn6qxy5vazp5,2,1,0.12803775,1,0.12507675,-0.002961
1BVnHssMpsdJtuHsbcDQSL1gPNENNmSGcT,2,1,1.25914151,1,1.25612462,-0.00301689
1BrasiLb2KMbdtuhb1chAVnS2FvcNGfV9J,2,1,0.58358924,1,0.58053346,-0.00305578
1F6c8PicZVmxWQQV2Y2adeGvxSeFtewTDj,2,1,1.48252029,1,1.47944636,-0.00307393
bc1qlk05vky6s97kvvhs9klkttqkl8r9sfqsvg7phn,2,1,0.0053672,1,0.0022213,-0.0031459
1HyWJkJAJ8FmzpBiNPg5ToBsQAp3SCDazx,2,1,3.16153852,1,3.15803459,-0.00350393
1GQdrgqAbkeEPUef1UpiTc4X1mUHMcyuGW,2,1,0.03690437,1,0.03317814,-0.00372623
1EyGWQu156JwYu7fnoMws2NzjAoBt8Lrzj,2,1,2.26664337,1,2.26258352,-0.00405985
bc1qqlj5sfyzug3z6ekeeemt582t3k3f3yy2gmtshfp9gr0zng5cdcpsr0luyx,2,1,0.41903774,1,0.41495032,-0.00408742
bc1qn9hfr4t0h5r33s7rejaaa7hdu5l8aa3cy0sux5,2,2,0.00441384,0,0,-0.00441384
1PBgxnJXcxpshfnmE5ckNAagNkbu1LrjcJ,2,2,0.00443364,0,0,-0.00443364
1EDFG52mX5B6WrAa27GKn9eze4LuAC8LsU,2,2,0.00487694,0,0,-0.00487694
bc1q0e3gtgd2n6f66h0q8qc5488r3heevpmcsdpk2t,2,1,0.0090116,1,0.00397468,-0.00503692
bc1qulcv5tvln5a606zz3tr84rc88e6rputya42tvn,2,2,0.00530658,0,0,-0.00530658
bc1q6xyemdkzqtfhxavy9gt24a77swf5s87c7luu49vgk7afckkmjmdsd46zqv,2,2,0.00553286,0,0,-0.00553286
bc1qns9f7yfx3ry9lj6yz7c9er0vwa0ye2eklpzqfw,2,1,5.07678004,1,5.07102389,-0.00575615
3DPZCScRX4jmzQFbFLGxVL1cfXGtaEXueX,2,2,0.0058507,0,0,-0.0058507
bc1qe58483v5rcc56z6npertn9jzv0r8m8xyyqeqyl,2,2,0.005853,0,0,-0.005853
bc1q5ds9cad64glnrg53xfg8xeqaxlr5x0d7lwgz04,2,1,0.0426174,1,0.03673509,-0.00588231
1DHwhqSL9Cn5EJ4yZR6zuQUGw99qa4Qdj9,2,2,0.00608424,0,0,-0.00608424
bc1qhs364n32452srzj0pyth0gemvtn8m54g9luh6z,2,1,0.00899387,1,0.0025454,-0.00644847
bc1qcnt0t4kdu8u3yvmpht8tcjfcvqz2nych9c3kxc,2,1,0.01170019,1,0.00265853,-0.00904166
3MjyHooJd1weXT4KFkDPtZUWTYDPdF38bB,2,2,0.00912444,0,0,-0.00912444
3DnJ5y2DYVpNyTDv8Dd5hgWAWfD3ud76Vy,2,2,0.0093668,0,0,-0.0093668
3Kq4DZfGEUxHCdXneR3JRya6Do6dQXKnEH,2,2,0.00957538,0,0,-0.00957538
3MNFPLi6smsx65icEbPd9yXqMfE3m3FjRG,2,2,0.00982064,0,0,-0.00982064
3NtnW8hB7LzaSvDUFDtX8sc7kP9gjhXoXM,2,2,0.00998,0,0,-0.00998
3Jpw1tpWMLFKJzjw1nthgmVyAyfUH3RaEb,2,2,0.01024998,0,0,-0.01024998
3EVc2KAn9iBEuNkvffCWBFMVBT9vGZNMR3,2,2,0.01030802,0,0,-0.01030802
bc1qz67hcyf9lfqvatlwg820pc6u53ejnek24eea4t,2,2,0.0104636,0,0,-0.0104636
3E1MfFXm6L3GefHgrEPYSEZmTH48FdXWKR,2,2,0.01058398,0,0,-0.01058398
3M3LWiqKtDP4J5bEcdnccHn64bk8uuKFHr,2,2,0.01062,0,0,-0.01062
bc1qu0rezu23q29xv976prepnlwr0hk0su8lsv8u6p,2,1,0.44646222,1,0.43566689,-0.01079533
193higF5YdmBRjYLLTd9N5ciMddo33ta8o,2,2,0.01110638,0,0,-0.01110638
3HLqStd1r27qpjDroDHF4HXsj154HBwdZn,2,2,0.01122846,0,0,-0.01122846
33TiaKtUqnMmLNejiuegJLPaH3SMq4UzHY,2,2,0.01125008,0,0,-0.01125008
3Apsg2qJNMQJCfSn6vKvGk8jrGdeEuvYaQ,2,2,0.0115683,0,0,-0.0115683
bc1qcsc9urqufsqylzux06gzsuqf7uss67zqfkah28,2,2,0.01167606,0,0,-0.01167606
bc1q3y6awuqkh8rpl3z5r7djlzc74gxq8pwqmd90td,2,1,0.02309077,1,0.01136373,-0.01172704
bc1qqj5gzgq8vtdy4m2fhv2qwn086jula6ehh9z2tu,2,1,0.2575066,1,0.24577906,-0.01172754
3NFs3k2X53VwYe8WBoFi6Fm9bdzhRLyHyD,2,2,0.01192788,0,0,-0.01192788
bc1qyh7303hkx0weezjr9y97jj2lf02hqzu50sdftw,2,1,0.01226962,1,0.0003327,-0.01193692
3JXP37UzVKyWZ1AmGVwpnceVUyCAkHNHRr,2,2,0.01204894,0,0,-0.01204894
38dwQKSd676KFxFC8w66zrvrFrwqUin3Nf,2,2,0.01293564,0,0,-0.01293564
3Dg8DrffMh6s7WXeVBX4A1BSX2cgzTNxT4,2,2,0.0138189,0,0,-0.0138189
bc1qzphjkz5scl5v58dwutyy6vrv37502aw46s74nf,2,1,0.14868336,1,0.13467917,-0.01400419
3JXKexc7yufi7iagT6VDmJRXkNpVeiZXV7,2,2,0.01436338,0,0,-0.01436338
3GkiPMfddZMRLaetjoQi6pNuQBjcvTdetj,2,1,0.04129757,1,0.02647085,-0.01482672
3BNkMRczZwczuL527NmPxeHE3YJhCzmUUv,2,2,0.0157661,0,0,-0.0157661
3917mKzwCD9tetgUojAYeytemcBvm2UpuU,2,2,0.01578216,0,0,-0.01578216
1PRqKmDJhSwpYEmejMGHDkDuJmo9tigK4h,2,1,0.017,1,0.00097561,-0.01602439
353b9mj4EkRgWLHUMLGiLBc5NkivW4tPYv,2,2,0.0163988,0,0,-0.0163988
bc1q0qlagnl53xz6g7fl8tapwa0zt9u2nztx0tpyp3,2,1,0.14600368,1,0.12902486,-0.01697882
3BJWwEuu3j3VQmQBDtEDSvBTNNHjVxsh6o,2,2,0.01701946,0,0,-0.01701946
32Nmw7sRq6ksBDX8Aqc42c4gqFTXSs8ePm,2,2,0.017246,0,0,-0.017246
3M8QYQkf3iH8CJhAFwY376CSXrmajToZ2u,2,2,0.0175592,0,0,-0.0175592
bc1qkgzwcvkajtxw94yzywz0dhzpkxc0ynalgu9l4v,2,2,0.0198866,0,0,-0.0198866
bc1q6vlsu90s4qwnsef8ym4du4tyjeja2dk2kr95pg,2,1,0.02651763,1,0.0015368,-0.02498083
3DHTXpiFjBdMhiBny3BKveWfptZHeu1u2E,2,2,0.02804668,0,0,-0.02804668
3KdMrfDKpXQgKEA5ZMq59BEex9YViu1YQq,2,2,0.02844558,0,0,-0.02844558
bc1q2g2wxgzu6pk34t0mwgj7ynfdrps22qhuav4v2g,2,1,0.04923319,1,0.01996998,-0.02926321
bc1q3kqqw2nu7zqeenylesp84e4cxkndm94serhrd9,2,1,0.03038004,1,0.00032187,-0.03005817
3HTkeEYXJPenLHNdKiwhenTesRh1fTdZfL,2,2,0.0352,0,0,-0.0352
1NDrXAtoQcFYhuE3vwwHnzmBLEf6Za8gWv,2,2,0.03707802,0,0,-0.03707802
bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu,2,1,22.92652962,1,22.88747343,-0.03905619
1LSQ4jr7oHNMdPhXx3jsZ7Uf61zDzo7aEF,2,2,0.04401134,0,0,-0.04401134
bc1q7uwnh3h84rkgs249jnphytc243ssdtjwnpq5nl,2,1,0.05,1,2.08E-05,-0.0499792
bc1q3a0kdv0qs0ju3a5vh8z0cdrjrl85zjs0h46du4,2,1,1.5605,1,1.51047763,-0.05002237
bc1qkp5xs4ga53u7vtuts57hs3he06twdkz2qcm2vd,2,1,0.07656282,1,0.02585447,-0.05070835
37JAAi6WDsnxFUmqvvJ2yeg7WAeTgyqDyw,2,2,0.05099772,0,0,-0.05099772
3KnAWkxK1JRB7Phbkb5ZXp8Ji22Uj7CSP4,2,2,0.05633692,0,0,-0.05633692
3JSdUu1ivm3rqMvuCTAdAj6Dc2hdVhHiEe,2,1,0.07524302,1,0.01550973,-0.05973329
3NonCDoNYtkofSFTu75VsRFwp4dvX8sv2X,2,2,0.06893792,0,0,-0.06893792
bc1qz7m4u5ttm3tym0hl5etscmkaqnnxshuau7n9dqx7nucdqj4x6xkq8qlyd6,2,1,0.81740279,1,0.745251,-0.07215179
35MpUfwb7WCTwu6v6StYmXq7fTcNtoLChb,2,2,0.0752628,0,0,-0.0752628
3NgjAR1B5gr5QPBz4nbR4nmNjgQY14bnKW,2,2,0.10489268,0,0,-0.10489268
bc1qq56t48vcqhgf9c4aj7knue9yydt2xz95mrgnwu,2,1,1.11752788,1,0.96358858,-0.1539393
17p8BnYpYXGjWspCgKtju3AvoP4g8XFGXf,2,2,0.1736,0,0,-0.1736
3P7Hxg6tiuAFogPcnTUfL8RJCWZT4UU9ks,2,2,0.196,0,0,-0.196
bc1qcl87lerrhwm30wcyt8wqrrw0urg7xd0ehdpz3j26le747757u40q456pn9,2,1,0.25,1,0.03253749,-0.21746251
1BBzzHDduHTqPLaiVmAjNvDn4Ub7Ggdxzn,2,2,0.23348966,0,0,-0.23348966
bc1qmqt4s8tvtq90ufsa7ekjut273wqfek0eejlcju,2,1,0.41288409,1,0.17737527,-0.23550882
bc1qmfssw6pnqygn6k2e46l48nvquu8nvkph2d24ck,2,1,3.36707395,1,3.07483689,-0.29223706
bc1quq29mutxkgxmjfdr7ayj3zd9ad0ld5mrhh89l2,2,1,6.83719846,1,5.87809465,-0.95910381
bc1qu9kq3xu8z53ul95uddclucpkkhcusefk08ql36,2,2,1,0,0,-1
3QKCocNhzAgtgFLsD5qUZcG6e4TkfRf421,2,1,20.1086857,1,18.91904826,-1.18963744
3ENS3wEWrYBjYLdBDYaLcKyWyiKeJ9gtcv,2,1,15.26241195,1,0.26226763,-15.00014432
3JodN7GmkHdPgKj9G7HCkn9NDLhrcWCjVN,2,1,130,1,79.71999673,-50.28000327
3BbmiTpeNtXKRXuKr3ia1DeG1ooEeZiSa3,1,0,0,1,50,50
1NiAR5Z2FXo8VmGjf1DZUuuYfjYPnkZLWk,1,0,0,1,18.11885137,18.11885137
3PSsETaKYR9cYqEEBotZjceach8aLdc6Aw,1,0,0,1,15,15
bc1q48ffqgsuhf8pwqvpwvqk7zjpxdyfrqxa7t5pkl,1,0,0,1,14.30996554,14.30996554
bc1qdq6knz7raashqmm566twtdzmqks7ay0mvgkkkg,1,0,0,1,11.08713237,11.08713237
35z8vuQUVx9MJqJqrpxfSj6sxSFFiHJT5H,1,0,0,1,7.51028477,7.51028477
3L8Ck6bm3sve1vJGKo6Ht2k167YKSKi8TZ,1,0,0,1,6.28856343,6.28856343
bc1qguk9cqgtyvqnsspl0prpxqfv87pqfra049kdfg,1,0,0,1,6.00018466,6.00018466
bc1q0uywdm6a30zys9zrgta4shpt2lf0crpml2wkcq,1,0,0,1,5.88043472,5.88043472
3KMKnqTFpNA8yEWuaXkcnBXQQUpTWb9JZZ,1,0,0,1,4.63555697,4.63555697
bc1q0vcar6jfnsa392m89nmf7tjvnp5h76rax848v2,1,0,0,1,4.3533347,4.3533347
bc1qdql9fdldq4exf673ww3fljqjvqmes3c3e4zaz2,1,0,0,1,4.02640676,4.02640676
bc1qh3ypqtey5faflx6j7t624zmwjvvcuj3ufwfdu7,1,0,0,1,3.86499839,3.86499839
bc1q65ctgvh8ttk3pkyx5lqg9fujkz2ef7q952xpp5,1,0,0,1,3.02937614,3.02937614
bc1qng0keqn7cq6p8qdt4rjnzdxrygnzq7nd0pju8q,1,0,0,1,3.00326421,3.00326421
bc1qsxgyxg0y84qj3av8spkpk69mpaszy63xtn4sde,1,0,0,1,2.83576303,2.83576303
bc1qqsqu9l6ylwq5qmc0gzmynd6qc5fvw6ag6qnrgy,1,0,0,1,2.24090971,2.24090971
bc1qkck3tg7n3p4kvcqqxga9nnxjmrra2xy9xc5yy0,1,0,0,1,2.04603548,2.04603548
bc1qfp8penjttkal7s50clpxwv5szg3nda2jfynruh,1,0,0,1,1.84589277,1.84589277
bc1qaqw96vahe8n3clh2rs5kx6wel2w5w45zuqj0cfyf928r4mwry6pqs8vrgt,1,0,0,1,1.79783775,1.79783775
bc1qje50w7p79syyqdzd8ur6xj266vvjg8hxnh30js,1,0,0,1,1.4477759,1.4477759
379z1JywJNUGcVnPwtpQzb28WApp3aCDBY,1,0,0,1,1.42900932,1.42900932
bc1ql637yvf0v7t8y24k263lc3t4jznvaq089mlmxc,1,0,0,1,1.42837352,1.42837352
bc1qgvl49nnyexe7748cygefvz0x28559nlgs6qqmz3f2fs9w0vuwgvqghel06,1,0,0,1,1.3,1.3
bc1qjzcymjrzlyl8e530zvkqvsuswjhlc4cv9dxv2f,1,0,0,1,1.10014573,1.10014573
bc1q4z94extluxg45jhp3xxucd4ths46us9uwpltgnhjtzuranu9465qwha8e7,1,0,0,1,1.03838684,1.03838684
bc1qjm9nxlax9tlvd7gekfvpp4arf0hn2ny8djlj5r,1,0,0,1,1.01755311,1.01755311
bc1qnr4sut8za4gmnarhwvxrt20temymak0vjurzk9,1,0,0,1,1.01741454,1.01741454
bc1qnxe4r767sz4rnmqfzwxwsxrt734r2tgcn6yqgt,1,0,0,1,1.00102147,1.00102147
bc1q7kl6uh5wyavxmjf423tzqu9shnp3xq4q6xax7plfs9n98ggfkqjqa8x6w4,1,0,0,1,0.97735328,0.97735328
bc1px7078e2ta6cayyspus596teldh46ut9p039wwl3mfzke0uyw37uqfh5g7f,1,0,0,1,0.94894272,0.94894272
1AysbSCfQbdN2DLUDrUpJ5zowpmkyf1trK,1,0,0,1,0.9266776,0.9266776
3A98M2eXoLJ9UNwyiFUGc2eaPiD6X73meL,1,0,0,1,0.92035287,0.92035287
bc1q06vg8fvagznmxlqkstvfe248kehcqse4z6u797avwzhfc99jye5spxzfup,1,0,0,1,0.86258536,0.86258536
bc1qkkpkq32jwlnx6gktqluh6p98qwjkkzkefmp0vl,1,0,0,1,0.7998848,0.7998848
bc1qp87zhp9s6gc7fkdk62yysywkv89q7ezwwtdvl6,1,0,0,1,0.78976062,0.78976062
bc1qw328ta0829yxlgfanay07ecnkzf7rhvftd028u,1,0,0,1,0.78836411,0.78836411
3BAzqH3QuUQqLdCiF8wqrgsBPS1S2a88E2,1,0,0,1,0.77373676,0.77373676
bc1q08m7lc90gzfl7609ushuxz37pvgkf8q49gw95pvkrk72tcdywcgq9f6f4g,1,0,0,1,0.75107799,0.75107799
bc1qg0nq5dh0eecrnhr8l56dxkcj44sf5n23fkjrpa,1,0,0,1,0.70482682,0.70482682
bc1qpxucqg8flf7mpxwlu882gsxee2kx5hnkl3kw5a,1,0,0,1,0.70417926,0.70417926
bc1q70zaewj9dkzvf0pu73aws09danzww4yw9p5wc4,1,0,0,1,0.66973076,0.66973076
bc1qk0f392yk4ltynxmxnj3xlqr9hq82y6e7uayazpw0k7c2wvq2dqasz7du90,1,0,0,1,0.61814584,0.61814584
bc1qy27x6grsgr6zhrr2anftu37heqew2e8a6lp5e8,1,0,0,1,0.60294392,0.60294392
bc1qqxl0pv2k33mpx0cspp4uudphru298r99c256s6,1,0,0,1,0.6007967,0.6007967
3LFSXJca7VZzJiLwKvjh4vRRsgFiWwqADU,1,0,0,1,0.584615,0.584615
34PG1pX36A16ej5NYvzBYj3x2AJSFkwkHt,1,0,0,1,0.58421623,0.58421623
3A4jsZiR8dhMmLA4eitVv931MSww7ABVmV,1,0,0,1,0.55534815,0.55534815
bc1q4esawv5607fzg2mff030qxkwvdn2t5f7xwpx97,1,0,0,1,0.549186,0.549186
1GRivt3RBUkC7wgbGCzcJhZuHDDvpGbZMM,1,0,0,1,0.54884686,0.54884686
3BDXPQDepJHs3CPEtBeXQ9HJN17FFywTMm,1,0,0,1,0.50616,0.50616
3GDfcGnq1GxAZB326S5p3TueroSutmJzPu,1,0,0,1,0.48223816,0.48223816
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,1,0,0,1,0.4678,0.4678
bc1q6wuqpaynjtwp39h863a9y25ukmktwcq6wxecgnnwt72wjeht7vhqhkk57h,1,0,0,1,0.46341051,0.46341051
32tctfP8jNSB7ZBeuBohKzjRzQgu492LZk,1,0,0,1,0.45898867,0.45898867
3Ms1x13et1Da9y5vvB4Tb54ASg4pX45Rqy,1,0,0,1,0.45,0.45
bc1qzkd4vlmmrk6ng2630nazqclqv82fsw9cskhmlk,1,0,0,1,0.44,0.44
bc1qvxyv2w3c20a30n7vsjltcqzwf4yp902744kgr7,1,0,0,1,0.42855341,0.42855341
bc1qhmc8gtf5p6gqyfgd34l2yu8dcd8dyfnf0f39ql,1,0,0,1,0.40897232,0.40897232
bc1pn9s755kfegja5p2x3adyjh6me9pqzwzqg037hcv3n2azel46d8hq48sfsp,1,0,0,1,0.39299796,0.39299796
3Qq38DkaAhVxd7HgDbqMfx64eic6HQs1ZE,1,0,0,1,0.3505748,0.3505748
bc1qagfqnmsgjdjftcdu0sjfjcfalgqpjc0qt45tnj,1,0,0,1,0.3493153,0.3493153
3NGbAJwZTPGVJukfQb5cr6diZPezPwWayJ,1,0,0,1,0.34823423,0.34823423
bc1qxgxun9s2ftdfst8p9rfl5tjp2t7thpu6hs6p77,1,0,0,1,0.34270742,0.34270742
3Ap49VhDJBsomKCzbrQmkKWxyNzuciSDoF,1,0,0,1,0.34127344,0.34127344
bc1q2kf6nvxnha6qnsypa3kry9wy0lshgqm58lx8qs,1,0,0,1,0.31039724,0.31039724
bc1qmlejxx5fxvaujf8xyggvtlf0anf8jlv2gwfnmd,1,0,0,1,0.30954498,0.30954498
bc1qe7pc3xv8wgkuy2eapk8jqze80gzvutypcsjxu7,1,0,0,1,0.30295369,0.30295369
bc1qn8dgyvwcgxpuhlj4g22srngw2dn0pnyakyy0dl,1,0,0,1,0.30295369,0.30295369
bc1q97wjt0qqpc8hcwdjntqc8u52est759j4zjvehwaf9gvyylsyvm9q8n8wlu,1,0,0,1,0.30182798,0.30182798
bc1pcswvf67t7erd0dr6zljmgukpdhyg95kdp4ngmeef4c90frdxqxeqg6we6f,1,0,0,1,0.2994716,0.2994716
bc1p5yz8edprz2s5v0ppn6m8zpqpshc9gfumyfhz8k0ge0w9y6elsvesph4uex,1,0,0,1,0.29946362,0.29946362
bc1pqcelzle6p4vesrkatd8txgahz773259t8slu6fqh9k2z6sf3g0xqckstc9,1,0,0,1,0.29874871,0.29874871
bc1p0ty6d0qug3m3vltkzjzgg7jn9p8jkrpzujekw8wsve28d0tjkpcs8lj3ny,1,0,0,1,0.29873252,0.29873252
bc1prq27e702ewu9m8dr6yprwwgy0twvhetzzunugrrglwgl32q237nsus34aq,1,0,0,1,0.2987093,0.2987093
bc1p8wlpa9ffkz55x2pag896qj84krg7e0xm2hcp85yryejphewrzjzs4eqkxk,1,0,0,1,0.29767671,0.29767671
38jzwyU11Ky2JnbQjaSk4ScSawqiKiXYQ3,1,0,0,1,0.2922,0.2922
bc1qgt745anyynu2sxyn5cgv988kjjwupjn5gxz4s6,1,0,0,1,0.28701013,0.28701013
39yxGvttmwMtHWrQX5UQZPhbut7y2v4o7P,1,0,0,1,0.268824,0.268824
bc1q6csqexl79h0qrcutd2uc8ph52utpgxuatxq4pm,1,0,0,1,0.26536442,0.26536442
bc1qck88rz9q08nv6fsymqhzyryhseml0gknyjttdrerwsxjkaqzts8qwfp29j,1,0,0,1,0.2635716,0.2635716
15Q9PsQf43dZd77pZFCXyzSvLwPk2gkA6c,1,0,0,1,0.25497538,0.25497538
1Lt4mqjR49FSmPPeUeRpkq1TvceQQje8fW,1,0,0,1,0.25030618,0.25030618
bc1qgyezzt3d3xuk4sa7j2ht97lnsl6x55satljma8,1,0,0,1,0.25,0.25
3NyYsD3wQeD6Es7EoDvbmcJFXwH4J52VAJ,1,0,0,1,0.25,0.25
1EAEGZDv6ZAPCmNGQmSXMi2nPDUdcgthnb,1,0,0,1,0.24550511,0.24550511
bc1q0xu2u2m7j2v5749k37ch5z7aekf3kh3dk5v9wy,1,0,0,1,0.2416435,0.2416435
3Lx8K2PXBsxe6pGJMLZXohZF6DR9j651Am,1,0,0,1,0.23607079,0.23607079
36YuVegLGgi9ZfELxGXG4UGLuCHGAEAVVh,1,0,0,1,0.236,0.236
bc1qy6mals9m9lz429sdwu24l0c05yf3qrtt7tr98k,1,0,0,1,0.23547202,0.23547202
bc1qucj4q3tj9mr8hegkjp99q75dyt5nuy79mpkgc8,1,0,0,1,0.23395159,0.23395159
bc1q8kfa0ppmgkvgch6ukzpxusugk933cyfghp6pk5,1,0,0,1,0.23375277,0.23375277
3JTdLobKc4VmxM3QB2S18ZbXRAH4uvtyNp,1,0,0,1,0.22854525,0.22854525
17RyLLKrFDcvRVBH8qmLNwwTr57C7gS36G,1,0,0,1,0.22036134,0.22036134
bc1q36av9steap27l92sqghgk87267h07gqf4z78zv,1,0,0,1,0.21784028,0.21784028
17PLvCREbMmuHucZcqHjfZoXXYi2NQxF78,1,0,0,1,0.216419,0.216419
32CNCStMaZj7qvDdfHzwBAdMG2x1UuUopf,1,0,0,1,0.21521128,0.21521128
bc1qx2t2fm0k9z88zp96qq3q6745v60neqhc8nd0np,1,0,0,1,0.21463477,0.21463477
3FrFQNijXLJx2nTJr2MtrjjyHe6PUQCiKL,1,0,0,1,0.21386397,0.21386397
bc1qz4m8cqefkxpwplj5e0v743x2jym45k9a589s69492jc68vfululspepgq5,1,0,0,1,0.21043141,0.21043141
bc1qv89zmft4u273fcnx2pk9427y62a9d0xdld2rmu,1,0,0,1,0.2089378,0.2089378
bc1q003rjj7f8crh7wkdvfsqg92jj27649ezp4xu92,1,0,0,1,0.20661317,0.20661317
16uMRyPTNPW9aP4hrnjR4vjso5zgdUwty7,1,0,0,1,0.2,0.2
bc1q9s38g00yq0egpt0fe063xywphm8j4h33fr62wz,1,0,0,1,0.2,0.2
bc1qrj7a754e45dqzv4545cyh46z4syg5re37qq33t,1,0,0,1,0.2,0.2
bc1qg0qz5d8yq7uqfet0973vt3rtyy84uztcxmc0l8,1,0,0,1,0.2,0.2
bc1qck4cdt5sx20e8mkcau30r2fafj3xw9ga3sj30u8dlzy8l2tys3esjzjec5,1,0,0,1,0.19973529,0.19973529
3EiAcrzq1cELXScc98KeCswGWZaPGceT1d,1,0,0,1,0.1978621,0.1978621
3AiQy67AmUhKW6hTWwbZW6UYSsoPTXoiZH,1,0,0,1,0.1914927,0.1914927
1Dpiegju9Wn8RziQBHWCkRkSkRuBrxpiHY,1,0,0,1,0.18386,0.18386
3KxFpStGKT5SSws7PLxTut6jXtYigJcaeQ,1,0,0,1,0.17938839,0.17938839
bc1qflnx0345kfezz72w9wu23cd3dhzg5aawsp746h,1,0,0,1,0.17781295,0.17781295
1JqCXxyNmmxHhve92zF1mvrtzTATWmR2Zi,1,0,0,1,0.17532,0.17532
3A21zNCDFjCSRMAoKxgV858zaW5rRibpA1,1,0,0,1,0.17488772,0.17488772
bc1qtf80w9y6mfdfjajknfxtgy8fyy5kmk2uurgh73,1,0,0,1,0.17312556,0.17312556
3K1RK4oJ26mSxmEK9XVBEj1gaQMPJJUhty,1,0,0,1,0.1726693,0.1726693
3GaFMV3uuiNApLugeoYKoNLL55jsYbpdpR,1,0,0,1,0.16477942,0.16477942
bc1plggas2z4p4x32khysxcpuucjurskruwteae4mysnpxtp5jn4zjhqv6d7dk,1,0,0,1,0.16419008,0.16419008
bc1pgkvc800mlrjq8jkwfsedsfvnxsh09xpqd4h79wnrzv3c4t64d4sq739ftp,1,0,0,1,0.1636492,0.1636492
3K27WfRRMvJoXq4Nw2pqhbXEHjY5qRxybi,1,0,0,1,0.16156837,0.16156837
bc1pf0j5yf0z07f7l7d5wg0du020v4pyy2rkyy5pkqaxgr7w2kvryayqr6kl9t,1,0,0,1,0.16039243,0.16039243
3PqXHxvitjArbtfRpyPwsQj7aKnELxMBCk,1,0,0,1,0.15945926,0.15945926
37DDGvbwVmu656p9Z9HukC3nSXjmzZLTVc,1,0,0,1,0.15678282,0.15678282
bc1q3ln72ekhwk7yr5ttvcqplzxgpe5eg250zv6s5t,1,0,0,1,0.15601224,0.15601224
1NxN6S8v8wL5j85n4JuK6Ar17QbmmDsna4,1,0,0,1,0.15391662,0.15391662
bc1qv9299mrca4gxyq95als4wt5fgj0q70z4rh6l5w,1,0,0,1,0.15133049,0.15133049
3K6CVHzJDnEWMs5X2q2TiVt8r4sYKh9Nxk,1,0,0,1,0.15099417,0.15099417
17fovy3yWLqkMGKKSeJXBufjzp4Hcr8q3m,1,0,0,1,0.15069413,0.15069413
bc1q8c52suyxrxre8gksjwx6wjhvqd6c2ywjhjegg4,1,0,0,1,0.14999852,0.14999852
bc1qw0y96teds5v22uz5y5cxftqw74la65eqpndd5e,1,0,0,1,0.14938504,0.14938504
1QKxhixuvX1JdBWFsKGJAyLEtmamPGmJnY,1,0,0,1,0.1492987,0.1492987
1Hjb65wpm3EoX279eVemDbYP3JfMaePuGX,1,0,0,1,0.14346437,0.14346437
bc1q6v7r525j779g9yd7pjytqptlld989kmr9sgnl2grhl9tcupmqu0s673esq,1,0,0,1,0.1412424,0.1412424
bc1qn9kvjuvhmasuq0jazhkvntndnvxlue9qduh2kl,1,0,0,1,0.14027584,0.14027584
bc1qcsqxq0aczss6yq40t2uqq8km3d5q0gh6ugj2p3,1,0,0,1,0.13926669,0.13926669
bc1qtreg3wqycmpvh7n8c0t3fctpn6424nxk45sfnt,1,0,0,1,0.13860395,0.13860395
